user,point_id,satellite,t_start,t_mid,t_end,lat,lon,off_nadir_deg,sub_lat,sub_lon,cover_km,track_dist_km_mid,cap_swath_km,cap_access_km_per_deg,cap_max_off_deg,access_radius_km_used
User4,2025-01-01|1637|-21.696|114.99111|3,SKYSAT-C13,2025-01-01 00:58:30+00:00,2025-01-01 01:00:30+00:00,2025-01-01 01:02:30+00:00,-21.696,114.99111,0.55,-21.844566,115.009814,40.0,16.63,80.0,30.0,30.0,900.0
User4,2025-01-01|0525|-18.44464|124.00027|5,Landsat-8,2025-01-01 01:43:30+00:00,2025-01-01 01:45:30+00:00,2025-01-01 01:47:30+00:00,-18.44464,124.00027,1.61,-18.525204,123.551513,40.0,48.17,80.0,30.0,30.0,900.0
User4,2025-01-01|0525|-18.47853|124.08857|3,Landsat-8,2025-01-01 01:43:30+00:00,2025-01-01 01:45:30+00:00,2025-01-01 01:47:30+00:00,-18.47853,124.08857,1.61,-18.525204,123.551513,40.0,48.17,80.0,30.0,30.0,900.0
User4,2025-01-01|0525|-18.4791|124.08491|4,Landsat-8,2025-01-01 01:43:30+00:00,2025-01-01 01:45:30+00:00,2025-01-01 01:47:30+00:00,-18.4791,124.08491,1.61,-18.525204,123.551513,40.0,48.17,80.0,30.0,30.0,900.0
User4,2025-01-01|0525|-18.48677|124.10123|2,Landsat-8,2025-01-01 01:43:30+00:00,2025-01-01 01:45:30+00:00,2025-01-01 01:47:30+00:00,-18.48677,124.10123,1.61,-18.525204,123.551513,40.0,48.17,80.0,30.0,30.0,900.0
User4,2025-01-01|0525|-18.48895|124.10912|1,Landsat-8,2025-01-01 01:43:30+00:00,2025-01-01 01:45:30+00:00,2025-01-01 01:47:30+00:00,-18.48895,124.10912,1.61,-18.525204,123.551513,40.0,48.17,80.0,30.0,30.0,900.0
User4,2025-01-01|0525|-20.61659|116.76594|2,Global-19,2025-01-01 03:28:00+00:00,2025-01-01 03:30:00+00:00,2025-01-01 03:32:00+00:00,-20.61659,116.76594,5.32,-20.196323,116.288978,40.0,159.57,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-30.98389|152.7645|13,SKYSAT-C11,2025-01-01 03:47:30+00:00,2025-01-01 03:49:00+00:00,2025-01-01 03:51:00+00:00,-30.98389,152.7645,4.5,-30.517987,152.265308,40.0,134.98,80.0,30.0,30.0,900.0
User3,2025-01-01|0340|-26.30475|151.2682|0,ICEYE-X13,2025-01-01 05:07:00+00:00,2025-01-01 05:08:30+00:00,2025-01-01 05:10:00+00:00,-26.30475,151.2682,15.74,-26.052333,151.960984,40.0,472.28,80.0,30.0,30.0,900.0
User1,2025-01-01|0701|-34.9426|117.28642|1,Global-19,2025-01-01 05:09:30+00:00,2025-01-01 05:11:00+00:00,2025-01-01 05:12:30+00:00,-34.9426,117.28642,19.0,-35.256068,117.910362,40.0,569.89,80.0,30.0,30.0,900.0
User1,2025-01-01|1637|-34.64938|118.31102|0,Global-19,2025-01-01 05:09:30+00:00,2025-01-01 05:11:00+00:00,2025-01-01 05:12:30+00:00,-34.64938,118.31102,19.0,-35.256068,117.910362,40.0,569.89,80.0,30.0,30.0,900.0
User1,2025-01-01|1637|-34.65097|118.30845|1,Global-19,2025-01-01 05:09:30+00:00,2025-01-01 05:11:00+00:00,2025-01-01 05:12:30+00:00,-34.65097,118.30845,19.0,-35.256068,117.910362,40.0,569.89,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-30.98389|152.7645|13,Global-19,2025-01-01 08:34:30+00:00,2025-01-01 08:36:30+00:00,2025-01-01 08:38:30+00:00,-30.98389,152.7645,3.97,-31.26891,152.135945,40.0,119.21,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-31.58613|151.77621|20,Global-19,2025-01-01 08:34:30+00:00,2025-01-01 08:36:30+00:00,2025-01-01 08:38:30+00:00,-31.58613,151.77621,3.97,-31.26891,152.135945,40.0,119.21,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-31.59071|151.78357|21,Global-19,2025-01-01 08:34:30+00:00,2025-01-01 08:36:30+00:00,2025-01-01 08:38:30+00:00,-31.59071,151.78357,3.97,-31.26891,152.135945,40.0,119.21,80.0,30.0,30.0,900.0
User4,2025-01-01|0525|-18.44464|124.00027|5,Global-19,2025-01-01 11:47:30+00:00,2025-01-01 11:49:30+00:00,2025-01-01 11:51:30+00:00,-18.44464,124.00027,2.58,-18.590958,123.282332,40.0,77.43,80.0,30.0,30.0,900.0
User4,2025-01-01|0525|-18.30296|125.74907|0,Landsat-8,2025-01-01 13:55:00+00:00,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,-18.30296,125.74907,2.17,-18.676177,126.225196,40.0,65.14,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-32.81981|151.10507|31,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.81981,151.10507,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-32.82317|151.10576|30,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.82317,151.10576,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-32.82652|151.10646|28,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.82652,151.10646,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-32.82711|151.10222|29,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.82711,151.10222,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-32.83047|151.10291|26,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.83047,151.10291,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-32.83107|151.09868|27,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.83107,151.09868,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.08348|150.38736|25,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08348,150.38736,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.08751|150.38361|22,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08751,150.38361,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.08812|150.37914|23,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08812,150.37914,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.08873|150.37466|24,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08873,150.37466,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.08972|150.39313|20,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08972,150.39313,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.09093|150.38426|21,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09093,150.38426,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.0957|150.39673|17,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.0957,150.39673,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.09657|150.39438|19,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09657,150.39438,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.09688|150.38788|18,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09688,150.38788,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.09971|150.39293|16,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09971,150.39293,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.10657|150.39413|15,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.10657,150.39413,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.10999|150.39478|12,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.10999,150.39478,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.11058|150.39038|13,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.11058,150.39038,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.11411|150.36404|14,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.11411,150.36404,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.11753|150.36469|11,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.11753,150.36469,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.1186|150.3829|5,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.1186,150.3829,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.11918|150.37856|6,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.11918,150.37856,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.11977|150.37418|7,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.11977,150.37418,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.12036|150.3698|8,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.12036,150.3698,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.12095|150.36534|9,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.12095,150.36534,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.12155|150.36087|10,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.12155,150.36087,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|0338|-33.12378|150.37042|4,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.12378,150.37042,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.59966|150.68439|32,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.59966,150.68439,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.61431|150.68959|33,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.61431,150.68959,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.61497|150.69368|34,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.61497,150.69368,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.62027|150.68391|36,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.62027,150.68391,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.62094|150.68803|35,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.62094,150.68803,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.79699|150.8092|52,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.79699,150.8092,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80031|150.80844|51,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80031,150.80844,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80098|150.81259|50,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80098,150.81259,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80165|150.81671|49,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80165,150.81671,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80227|150.79942|46,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80227,150.79942,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80233|150.82083|48,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80233,150.82083,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80295|150.80354|39,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80295,150.80354,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80299|150.82494|47,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80299,150.82494,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.8043|150.81183|45,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.8043,150.81183,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80491|150.79449|40,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80491,150.79449,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80497|150.81596|44,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80497,150.81596,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80559|150.79865|41,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80559,150.79865,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80565|150.82008|43,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80565,150.82008,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80632|150.8242|42,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80632,150.8242,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80755|150.78961|93,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80755,150.78961,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.80823|150.79375|92,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.80823,150.79375,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.81087|150.78883|90,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.81087,150.78883,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.81155|150.79298|89,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.81155,150.79298,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.81222|150.79712|91,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.81222,150.79712,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.81486|150.79221|87,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.81486,150.79221,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.81553|150.79634|88,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.81553,150.79634,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.82377|151.10176|37,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.82377,151.10176,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.82708|151.10103|38,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.82708,151.10103,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.82973|151.09619|55,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.82973,151.09619,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.8304|151.1003|54,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.8304,151.1003,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-32.83304|151.09544|53,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-32.83304,151.09544,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.07976|150.39075|86,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.07976,150.39075,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.08045|150.39496|85,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08045,150.39496,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.0824|150.38577|84,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.0824,150.38577,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.08309|150.38998|83,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08309,150.38998,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.08379|150.39418|82,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08379,150.39418,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.08448|150.39838|81,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08448,150.39838,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.08503|150.38081|80,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08503,150.38081,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.08572|150.38501|79,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08572,150.38501,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.08642|150.38922|78,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08642,150.38922,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.08696|150.37163|73,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08696,150.37163,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.08712|150.39342|77,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08712,150.39342,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.08781|150.3976|76,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.08781,150.3976,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.0885|150.40178|75,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.0885,150.40178,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.09044|150.39264|72,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09044,150.39264,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.09183|150.401|74,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09183,150.401,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.09251|150.40517|71,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09251,150.40517,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.09307|150.38766|69,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09307,150.38766,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.09446|150.39604|68,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09446,150.39604,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.09515|150.40021|67,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09515,150.40021,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.09584|150.40439|70,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09584,150.40439,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.09779|150.39523|65,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09779,150.39523,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.09848|150.39941|64,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09848,150.39941,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.09917|150.40358|66,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09917,150.40358,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.09985|150.40775|63,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.09985,150.40775,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.10111|150.39442|61,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.10111,150.39442,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.1018|150.39861|60,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.1018,150.39861,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.10249|150.40279|62,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.10249,150.40279,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.10513|150.3978|59,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.10513,150.3978,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
User2,2025-01-01|1456|-33.10845|150.397|58,Global-18,2025-01-01 13:57:00+00:00,2025-01-01 13:59:00+00:00,2025-01-01 14:01:00+00:00,-33.10845,150.397,0.26,-32.741552,150.778268,40.0,7.84,80.0,30.0,30.0,900.0
