user,point_id,satellite,t_start,t_mid,t_end,lat,lon,off_nadir_deg,sub_lat,sub_lon,cover_km,track_dist_km_mid,cap_swath_km,cap_access_km_per_deg,cap_max_off_deg,access_radius_km_used
user2,2025-01-01|0338|-32.23718|152.41043|3,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.23718,152.41043,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-32.30804|151.98827|2,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.30804,151.98827,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-32.31136|151.98897|1,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.31136,151.98897,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-32.81981|151.10507|31,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.81981,151.10507,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-32.82317|151.10576|30,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.82317,151.10576,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-32.82652|151.10646|28,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.82652,151.10646,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-32.82711|151.10222|29,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.82711,151.10222,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-32.83047|151.10291|26,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.83047,151.10291,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-32.83107|151.09868|27,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.83107,151.09868,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.08348|150.38736|25,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.08348,150.38736,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.08751|150.38361|22,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.08751,150.38361,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.08812|150.37914|23,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.08812,150.37914,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.08873|150.37466|24,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.08873,150.37466,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.08972|150.39313|20,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.08972,150.39313,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
