user,point_id,satellites_used,observation_count,avg_observation_gap_h,max_observation_gap_h,observation_times_utc,observation_times_sat_utc
User1,2025-01-01|0701|-34.9426|117.28642|1,FLOCK 4Q-34;Global-17;Global-18;Global-19;ICEYE-X13;Landsat-8;SENTINEL-1A;SKYSAT-C11;SKYSAT-C13;TERRA SAR X,30,12.010344827586207,20.891666666666666,2025-01-01 00:33:30Z | 2025-01-01 08:28:30Z | 2025-01-01 22:18:00Z | 2025-01-02 07:52:00Z | 2025-01-02 21:41:30Z | 2025-01-03 08:54:00Z | 2025-01-03 21:04:30Z | 2025-01-04 08:17:30Z | 2025-01-04 18:21:30Z | 2025-01-05 06:02:00Z | 2025-01-05 19:22:30Z | 2025-01-06 10:55:00Z | 2025-01-06 20:53:00Z | 2025-01-07 06:27:30Z | 2025-01-07 18:19:00Z | 2025-01-08 15:12:30Z | 2025-01-08 19:39:00Z | 2025-01-09 06:52:30Z | 2025-01-09 18:48:30Z | 2025-01-10 10:22:30Z | 2025-01-10 19:57:30Z | 2025-01-11 10:35:00Z | 2025-01-12 01:43:30Z | 2025-01-12 13:13:30Z | 2025-01-12 18:45:00Z | 2025-01-13 14:19:00Z | 2025-01-14 01:21:30Z | 2025-01-14 15:01:30Z | 2025-01-14 20:34:00Z | 2025-01-15 12:51:30Z,2025-01-01 00:33:30Z@Global-17 | 2025-01-01 08:28:30Z@Global-19 | 2025-01-01 22:18:00Z@Global-17 | 2025-01-02 07:52:00Z@Global-19 | 2025-01-02 21:41:30Z@Global-17 | 2025-01-03 08:54:00Z@Global-19 | 2025-01-03 21:04:30Z@Global-17 | 2025-01-04 08:17:30Z@Global-19 | 2025-01-04 18:21:30Z@SKYSAT-C11 | 2025-01-05 06:02:00Z@Global-19 | 2025-01-05 19:22:30Z@SKYSAT-C11 | 2025-01-06 10:55:00Z@SENTINEL-1A | 2025-01-06 20:53:00Z@Global-17 | 2025-01-07 06:27:30Z@Global-19 | 2025-01-07 18:19:00Z@SKYSAT-C11 | 2025-01-08 15:12:30Z@FLOCK 4Q-34 | 2025-01-08 19:39:00Z@Global-17 | 2025-01-09 06:52:30Z@Global-19 | 2025-01-09 18:48:30Z@SKYSAT-C11 | 2025-01-10 10:22:30Z@SENTINEL-1A | 2025-01-10 19:57:30Z@Global-18 | 2025-01-11 10:35:00Z@TERRA SAR X | 2025-01-12 01:43:30Z@Global-19 | 2025-01-12 13:13:30Z@SKYSAT-C13 | 2025-01-12 18:45:00Z@SKYSAT-C11 | 2025-01-13 14:19:00Z@Landsat-8 | 2025-01-14 01:21:30Z@Landsat-8 | 2025-01-14 15:01:30Z@Landsat-8 | 2025-01-14 20:34:00Z@ICEYE-X13 | 2025-01-15 12:51:30Z@SKYSAT-C13
User1,2025-01-01|1637|-30.89297|117.53767|29,Global-17;SENTINEL-1A;SKYSAT-C11;SKYSAT-C13;TERRA SAR X,15,23.81607142857143,48.28333333333333,2025-01-01 01:02:30Z | 2025-01-02 00:25:00Z | 2025-01-02 22:06:30Z | 2025-01-04 00:42:00Z | 2025-01-06 00:59:00Z | 2025-01-06 21:55:00Z | 2025-01-07 22:16:30Z | 2025-01-08 21:59:30Z | 2025-01-09 22:19:30Z | 2025-01-11 22:03:30Z | 2025-01-12 13:52:30Z | 2025-01-12 22:26:00Z | 2025-01-13 21:47:30Z | 2025-01-14 06:13:30Z | 2025-01-14 22:28:00Z,2025-01-01 01:02:30Z@SKYSAT-C13 | 2025-01-02 00:25:00Z@SKYSAT-C13 | 2025-01-02 22:06:30Z@TERRA SAR X | 2025-01-04 00:42:00Z@SKYSAT-C13 | 2025-01-06 00:59:00Z@SKYSAT-C13 | 2025-01-06 21:55:00Z@SENTINEL-1A | 2025-01-07 22:16:30Z@TERRA SAR X | 2025-01-08 21:59:30Z@TERRA SAR X | 2025-01-09 22:19:30Z@SENTINEL-1A | 2025-01-11 22:03:30Z@SENTINEL-1A | 2025-01-12 13:52:30Z@Global-17 | 2025-01-12 22:26:00Z@TERRA SAR X | 2025-01-13 21:47:30Z@SENTINEL-1A | 2025-01-14 06:13:30Z@SKYSAT-C11 | 2025-01-14 22:28:00Z@SENTINEL-1A
User1,2025-01-01|1637|-31.84174|116.35349|37,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84256|116.35692|38,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84263|116.33463|64,Global-19;ICEYE-X13,3,94.64166666666668,135.925,2025-01-07 07:32:00Z | 2025-01-12 23:27:30Z | 2025-01-15 04:49:00Z,2025-01-07 07:32:00Z@ICEYE-X13 | 2025-01-12 23:27:30Z@Global-19 | 2025-01-15 04:49:00Z@Global-19
User1,2025-01-01|1637|-31.84334|116.38268|32,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84339|116.36039|39,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84415|116.38609|31,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84423|116.36387|40,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84432|116.34171|65,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84507|116.36741|41,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84516|116.34522|66,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84586|116.39324|34,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84591|116.37093|42,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84597|116.34864|68,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.845|116.38962|33,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84671|116.39679|35,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84675|116.32932|55,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84677|116.35198|69,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84755|116.3778|43,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84758|116.35536|71,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84761|116.33289|51,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84836|116.3812|44,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84846|116.33646|56,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.8484|116.35882|49,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84916|116.38454|36,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84923|116.3623|28,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84997|116.38794|45,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.84|116.3912|30,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85007|116.36581|75,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85016|116.3436|57,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85081|116.39146|46,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85098|116.34705|58,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.8509|116.36931|74,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85165|116.39499|47,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85173|116.37278|73,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85179|116.35044|59,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85249|116.39848|48,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85256|116.37624|63,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85259|116.35381|52,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85338|116.37968|72,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85342|116.35728|53,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85426|116.36082|54,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85496|116.38631|50,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85509|116.36428|60,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85516|116.34196|62,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-31.85761|116.3523|61,Global-19,1,,,2025-01-12 23:27:30Z,2025-01-12 23:27:30Z@Global-19
User1,2025-01-01|1637|-32.16084|116.72139|67,FLOCK 4Q-34;Global-19;Landsat-8;SKYSAT-C13,7,51.91944444444445,146.025,2025-01-02 14:36:30Z | 2025-01-03 12:45:00Z | 2025-01-09 14:46:30Z | 2025-01-11 05:38:30Z | 2025-01-13 01:06:00Z | 2025-01-13 14:32:30Z | 2025-01-15 14:07:30Z,2025-01-02 14:36:30Z@Landsat-8 | 2025-01-03 12:45:00Z@SKYSAT-C13 | 2025-01-09 14:46:30Z@FLOCK 4Q-34 | 2025-01-11 05:38:30Z@Global-19 | 2025-01-13 01:06:00Z@Global-19 | 2025-01-13 14:32:30Z@FLOCK 4Q-34 | 2025-01-15 14:07:30Z@Landsat-8
User1,2025-01-01|1637|-32.16134|116.72065|70,FLOCK 4Q-34;Global-19,3,126.1375,214.05,2025-01-02 14:46:00Z | 2025-01-04 04:59:30Z | 2025-01-13 03:02:30Z,2025-01-02 14:46:00Z@FLOCK 4Q-34 | 2025-01-04 04:59:30Z@Global-19 | 2025-01-13 03:02:30Z@FLOCK 4Q-34
User1,2025-01-01|1637|-33.42356|115.99859|2,FLOCK 4Q-34;Global-17;Global-18;Global-19;ICEYE-X13;Landsat-8;SKYSAT-C11;SKYSAT-C13,27,12.96923076923077,23.408333333333335,2025-01-01 14:00:00Z | 2025-01-02 11:09:00Z | 2025-01-02 20:35:00Z | 2025-01-03 15:19:00Z | 2025-01-04 00:22:00Z | 2025-01-04 13:39:30Z | 2025-01-04 22:06:30Z | 2025-01-05 15:07:00Z | 2025-01-05 22:58:00Z | 2025-01-06 22:22:30Z | 2025-01-07 08:06:00Z | 2025-01-08 01:16:30Z | 2025-01-08 14:34:30Z | 2025-01-08 21:17:30Z | 2025-01-09 15:44:00Z | 2025-01-09 20:44:00Z | 2025-01-10 15:26:00Z | 2025-01-11 00:55:00Z | 2025-01-11 06:17:30Z | 2025-01-11 21:04:30Z | 2025-01-12 15:14:30Z | 2025-01-12 20:22:30Z | 2025-01-13 14:53:30Z | 2025-01-14 00:29:00Z | 2025-01-14 14:16:00Z | 2025-01-14 19:13:00Z | 2025-01-15 15:12:00Z,2025-01-01 14:00:00Z@SKYSAT-C13 | 2025-01-02 11:09:00Z@Global-19 | 2025-01-02 20:35:00Z@ICEYE-X13 | 2025-01-03 15:19:00Z@Landsat-8 | 2025-01-04 00:22:00Z@Global-17 | 2025-01-04 13:39:30Z@SKYSAT-C13 | 2025-01-04 22:06:30Z@Global-17 | 2025-01-05 15:07:00Z@Landsat-8 | 2025-01-05 22:58:00Z@Global-18 | 2025-01-06 22:22:30Z@Global-18 | 2025-01-07 08:06:00Z@Global-19 | 2025-01-08 01:16:30Z@SKYSAT-C13 | 2025-01-08 14:34:30Z@Global-18 | 2025-01-08 21:17:30Z@Global-17 | 2025-01-09 15:44:00Z@Global-17 | 2025-01-09 20:44:00Z@ICEYE-X13 | 2025-01-10 15:26:00Z@Landsat-8 | 2025-01-11 00:55:00Z@SKYSAT-C13 | 2025-01-11 06:17:30Z@SKYSAT-C11 | 2025-01-11 21:04:30Z@Global-17 | 2025-01-12 15:14:30Z@Landsat-8 | 2025-01-12 20:22:30Z@Global-18 | 2025-01-13 14:53:30Z@Global-17 | 2025-01-14 00:29:00Z@Global-19 | 2025-01-14 14:16:00Z@Global-17 | 2025-01-14 19:13:00Z@Global-17 | 2025-01-15 15:12:00Z@FLOCK 4Q-34
User1,2025-01-01|1637|-33.42431|116.00171|3,FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C13,28,12.444135802469136,31.333333333333332,2025-01-01 15:12:30Z | 2025-01-01 23:57:00Z | 2025-01-02 13:22:30Z | 2025-01-02 23:08:00Z | 2025-01-03 15:52:30Z | 2025-01-03 22:43:30Z | 2025-01-04 15:26:00Z | 2025-01-04 23:34:00Z | 2025-01-05 14:59:30Z | 2025-01-05 23:08:30Z | 2025-01-06 14:12:30Z | 2025-01-06 22:22:30Z | 2025-01-07 14:55:30Z | 2025-01-07 21:54:30Z | 2025-01-08 16:21:00Z | 2025-01-08 21:10:00Z | 2025-01-09 15:44:00Z | 2025-01-09 20:40:30Z | 2025-01-10 16:45:30Z | 2025-01-11 02:20:30Z | 2025-01-11 13:51:30Z | 2025-01-12 05:01:30Z | 2025-01-12 15:31:00Z | 2025-01-12 20:27:30Z | 2025-01-14 03:47:30Z | 2025-01-14 17:34:00Z | 2025-01-14 19:13:00Z | 2025-01-15 15:12:00Z,2025-01-01 15:12:30Z@FLOCK 4Q-34 | 2025-01-01 23:57:00Z@Global-17 | 2025-01-02 13:22:30Z@SKYSAT-C13 | 2025-01-02 23:08:00Z@Global-18 | 2025-01-03 15:52:30Z@FLOCK 4Q-34 | 2025-01-03 22:43:30Z@Global-17 | 2025-01-04 15:26:00Z@FLOCK 4Q-34 | 2025-01-04 23:34:00Z@Global-18 | 2025-01-05 14:59:30Z@FLOCK 4Q-34 | 2025-01-05 23:08:30Z@Global-17 | 2025-01-06 14:12:30Z@Landsat-8 | 2025-01-06 22:22:30Z@Global-18 | 2025-01-07 14:55:30Z@Landsat-8 | 2025-01-07 21:54:30Z@Global-17 | 2025-01-08 16:21:00Z@Global-17 | 2025-01-08 21:10:00Z@Global-18 | 2025-01-09 15:44:00Z@Global-17 | 2025-01-09 20:40:30Z@Global-17 | 2025-01-10 16:45:30Z@Global-17 | 2025-01-11 02:20:30Z@Global-19 | 2025-01-11 13:51:30Z@SKYSAT-C13 | 2025-01-12 05:01:30Z@Global-19 | 2025-01-12 15:31:00Z@Global-17 | 2025-01-12 20:27:30Z@Global-17 | 2025-01-14 03:47:30Z@Global-19 | 2025-01-14 17:34:00Z@Global-17 | 2025-01-14 19:13:00Z@Global-17 | 2025-01-15 15:12:00Z@FLOCK 4Q-34
User1,2025-01-01|1637|-34.64938|118.31102|0,Global-17;Global-18;Global-19;ICEYE-X13;Landsat-8;SENTINEL-1A;SKYSAT-C11;SKYSAT-C13;TERRA SAR X,29,12.182738095238093,21.716666666666665,2025-01-01 05:24:30Z | 2025-01-01 10:15:00Z | 2025-01-01 18:24:00Z | 2025-01-02 09:58:30Z | 2025-01-03 05:36:30Z | 2025-01-03 10:30:30Z | 2025-01-03 19:57:00Z | 2025-01-04 14:24:00Z | 2025-01-04 21:56:30Z | 2025-01-05 10:14:00Z | 2025-01-05 21:30:00Z | 2025-01-06 10:25:00Z | 2025-01-06 19:34:30Z | 2025-01-07 09:58:00Z | 2025-01-07 21:46:30Z | 2025-01-08 09:51:30Z | 2025-01-08 19:50:00Z | 2025-01-09 14:43:00Z | 2025-01-10 02:58:00Z | 2025-01-10 12:57:00Z | 2025-01-10 18:16:30Z | 2025-01-11 14:31:00Z | 2025-01-11 19:21:30Z | 2025-01-12 10:06:30Z | 2025-01-13 02:46:00Z | 2025-01-13 10:01:00Z | 2025-01-13 18:13:00Z | 2025-01-14 15:56:00Z | 2025-01-15 10:31:30Z,2025-01-01 05:24:30Z@SKYSAT-C11 | 2025-01-01 10:15:00Z@TERRA SAR X | 2025-01-01 18:24:00Z@SKYSAT-C11 | 2025-01-02 09:58:30Z@TERRA SAR X | 2025-01-03 05:36:30Z@Global-19 | 2025-01-03 10:30:30Z@SENTINEL-1A | 2025-01-03 19:57:00Z@ICEYE-X13 | 2025-01-04 14:24:00Z@Landsat-8 | 2025-01-04 21:56:30Z@Global-18 | 2025-01-05 10:14:00Z@SENTINEL-1A | 2025-01-05 21:30:00Z@Global-17 | 2025-01-06 10:25:00Z@TERRA SAR X | 2025-01-06 19:34:30Z@ICEYE-X13 | 2025-01-07 09:58:00Z@SENTINEL-1A | 2025-01-07 21:46:30Z@Global-18 | 2025-01-08 09:51:30Z@TERRA SAR X | 2025-01-08 19:50:00Z@ICEYE-X13 | 2025-01-09 14:43:00Z@Landsat-8 | 2025-01-10 02:58:00Z@Global-19 | 2025-01-10 12:57:00Z@SKYSAT-C13 | 2025-01-10 18:16:30Z@SKYSAT-C11 | 2025-01-11 14:31:00Z@Landsat-8 | 2025-01-11 19:21:30Z@Global-18 | 2025-01-12 10:06:30Z@SENTINEL-1A | 2025-01-13 02:46:00Z@Global-19 | 2025-01-13 10:01:00Z@TERRA SAR X | 2025-01-13 18:13:00Z@SKYSAT-C11 | 2025-01-14 15:56:00Z@Global-17 | 2025-01-15 10:31:30Z@SENTINEL-1A
User1,2025-01-01|1637|-34.65097|118.30845|1,FLOCK 4Q-34;Global-17;Global-19;ICEYE-X13;SENTINEL-1A;SKYSAT-C11;SKYSAT-C13;TERRA SAR X,28,12.435185185185183,26.05,2025-01-01 10:46:30Z | 2025-01-01 19:40:30Z | 2025-01-02 06:25:30Z | 2025-01-02 23:20:30Z | 2025-01-03 10:30:30Z | 2025-01-03 19:57:00Z | 2025-01-04 10:58:30Z | 2025-01-05 13:01:30Z | 2025-01-05 20:13:00Z | 2025-01-06 13:56:00Z | 2025-01-06 22:32:00Z | 2025-01-07 13:18:30Z | 2025-01-07 20:28:30Z | 2025-01-08 12:40:30Z | 2025-01-09 03:35:00Z | 2025-01-09 13:35:00Z | 2025-01-09 19:02:00Z | 2025-01-10 10:51:30Z | 2025-01-10 20:05:00Z | 2025-01-11 11:03:30Z | 2025-01-11 19:26:30Z | 2025-01-12 10:18:00Z | 2025-01-13 04:24:30Z | 2025-01-13 10:47:00Z | 2025-01-13 19:41:00Z | 2025-01-14 15:38:30Z | 2025-01-15 01:31:30Z | 2025-01-15 10:31:30Z,2025-01-01 10:46:30Z@SENTINEL-1A | 2025-01-01 19:40:30Z@ICEYE-X13 | 2025-01-02 06:25:30Z@SKYSAT-C11 | 2025-01-02 23:20:30Z@Global-17 | 2025-01-03 10:30:30Z@SENTINEL-1A | 2025-01-03 19:57:00Z@ICEYE-X13 | 2025-01-04 10:58:30Z@TERRA SAR X | 2025-01-05 13:01:30Z@SKYSAT-C13 | 2025-01-05 20:13:00Z@ICEYE-X13 | 2025-01-06 13:56:00Z@SKYSAT-C13 | 2025-01-06 22:32:00Z@Global-17 | 2025-01-07 13:18:30Z@SKYSAT-C13 | 2025-01-07 20:28:30Z@ICEYE-X13 | 2025-01-08 12:40:30Z@SKYSAT-C13 | 2025-01-09 03:35:00Z@Global-19 | 2025-01-09 13:35:00Z@SKYSAT-C13 | 2025-01-09 19:02:00Z@Global-17 | 2025-01-10 10:51:30Z@TERRA SAR X | 2025-01-10 20:05:00Z@ICEYE-X13 | 2025-01-11 11:03:30Z@SENTINEL-1A | 2025-01-11 19:26:30Z@ICEYE-X13 | 2025-01-12 10:18:00Z@TERRA SAR X | 2025-01-13 04:24:30Z@Global-19 | 2025-01-13 10:47:00Z@SENTINEL-1A | 2025-01-13 19:41:00Z@ICEYE-X13 | 2025-01-14 15:38:30Z@FLOCK 4Q-34 | 2025-01-15 01:31:30Z@Global-19 | 2025-01-15 10:31:30Z@SENTINEL-1A
User1,2025-01-01|1637|-34.88806|116.60606|4,FLOCK 4Q-34;Global-17;Global-18;Global-19;ICEYE-X13;SENTINEL-1A;SKYSAT-C11;SKYSAT-C13;TERRA SAR X,30,11.954885057471266,20.208333333333332,2025-01-01 00:19:30Z | 2025-01-01 06:49:00Z | 2025-01-01 23:44:00Z | 2025-01-02 06:12:30Z | 2025-01-02 19:25:00Z | 2025-01-03 07:15:00Z | 2025-01-03 18:53:30Z | 2025-01-04 06:38:30Z | 2025-01-04 20:27:30Z | 2025-01-05 10:42:00Z | 2025-01-05 19:51:00Z | 2025-01-06 07:04:00Z | 2025-01-06 18:51:00Z | 2025-01-07 10:08:00Z | 2025-01-07 20:16:00Z | 2025-01-08 10:39:00Z | 2025-01-08 18:00:00Z | 2025-01-09 06:52:30Z | 2025-01-09 18:48:30Z | 2025-01-10 06:15:30Z | 2025-01-10 18:24:30Z | 2025-01-11 10:35:00Z | 2025-01-11 19:17:00Z | 2025-01-12 14:59:00Z | 2025-01-12 20:20:00Z | 2025-01-13 16:32:30Z | 2025-01-13 19:46:00Z | 2025-01-14 13:29:30Z | 2025-01-14 19:14:00Z | 2025-01-15 11:01:00Z,2025-01-01 00:19:30Z@Global-18 | 2025-01-01 06:49:00Z@Global-19 | 2025-01-01 23:44:00Z@Global-18 | 2025-01-02 06:12:30Z@Global-19 | 2025-01-02 19:25:00Z@SKYSAT-C11 | 2025-01-03 07:15:00Z@Global-19 | 2025-01-03 18:53:30Z@SKYSAT-C11 | 2025-01-04 06:38:30Z@Global-19 | 2025-01-04 20:27:30Z@Global-17 | 2025-01-05 10:42:00Z@TERRA SAR X | 2025-01-05 19:51:00Z@Global-17 | 2025-01-06 07:04:00Z@Global-19 | 2025-01-06 18:51:00Z@SKYSAT-C11 | 2025-01-07 10:08:00Z@TERRA SAR X | 2025-01-07 20:16:00Z@Global-17 | 2025-01-08 10:39:00Z@SENTINEL-1A | 2025-01-08 18:00:00Z@Global-17 | 2025-01-09 06:52:30Z@Global-19 | 2025-01-09 18:48:30Z@SKYSAT-C11 | 2025-01-10 06:15:30Z@Global-19 | 2025-01-10 18:24:30Z@Global-17 | 2025-01-11 10:35:00Z@TERRA SAR X | 2025-01-11 19:17:00Z@SKYSAT-C11 | 2025-01-12 14:59:00Z@FLOCK 4Q-34 | 2025-01-12 20:20:00Z@ICEYE-X13 | 2025-01-13 16:32:30Z@Global-17 | 2025-01-13 19:46:00Z@Global-18 | 2025-01-14 13:29:30Z@SKYSAT-C13 | 2025-01-14 19:14:00Z@SKYSAT-C11 | 2025-01-15 11:01:00Z@TERRA SAR X
User2,2025-01-01|0338|-30.93159|150.93765|11,FLOCK 4Q-34;SKYSAT-C13,2,169.84166666666667,169.84166666666667,2025-01-04 22:30:30Z | 2025-01-12 00:21:00Z,2025-01-04 22:30:30Z@SKYSAT-C13 | 2025-01-12 00:21:00Z@FLOCK 4Q-34
User2,2025-01-01|0338|-30.93218|150.93355|12,SKYSAT-C13,1,,,2025-01-04 22:30:30Z,2025-01-04 22:30:30Z@SKYSAT-C13
User2,2025-01-01|0338|-30.9331|150.95076|7,FLOCK 4Q-34;Global-18;Global-19;SKYSAT-C13,6,65.81166666666667,138.925,2025-01-01 02:00:00Z | 2025-01-02 01:23:30Z | 2025-01-03 12:47:00Z | 2025-01-04 22:30:30Z | 2025-01-09 00:08:00Z | 2025-01-14 19:03:30Z,2025-01-01 02:00:00Z@Global-19 | 2025-01-02 01:23:30Z@Global-19 | 2025-01-03 12:47:00Z@Global-18 | 2025-01-04 22:30:30Z@SKYSAT-C13 | 2025-01-09 00:08:00Z@FLOCK 4Q-34 | 2025-01-14 19:03:30Z@Global-19
User2,2025-01-01|0338|-30.9337|150.94664|8,SKYSAT-C13,1,,,2025-01-04 22:30:30Z,2025-01-04 22:30:30Z@SKYSAT-C13
User2,2025-01-01|0338|-30.9343|150.9425|9,SKYSAT-C13,1,,,2025-01-04 22:30:30Z,2025-01-04 22:30:30Z@SKYSAT-C13
User2,2025-01-01|0338|-30.9349|150.93839|10,SKYSAT-C13,1,,,2025-01-04 22:30:30Z,2025-01-04 22:30:30Z@SKYSAT-C13
User2,2025-01-01|0338|-30.9355|150.93427|0,SKYSAT-C13,1,,,2025-01-04 22:30:30Z,2025-01-04 22:30:30Z@SKYSAT-C13
User2,2025-01-01|0338|-30.93642|150.95146|6,SKYSAT-C13,1,,,2025-01-04 22:30:30Z,2025-01-04 22:30:30Z@SKYSAT-C13
User2,2025-01-01|0338|-30.93975|150.95212|5,SKYSAT-C13,1,,,2025-01-04 22:30:30Z,2025-01-04 22:30:30Z@SKYSAT-C13
User2,2025-01-01|0338|-31.61114|148.02734|0,FLOCK 4Q-34;Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13,17,22.028645833333332,32.958333333333336,2025-01-01 00:34:00Z | 2025-01-02 00:03:30Z | 2025-01-02 23:27:00Z | 2025-01-04 08:24:30Z | 2025-01-04 22:13:30Z | 2025-01-05 21:26:00Z | 2025-01-06 23:58:30Z | 2025-01-08 00:35:00Z | 2025-01-09 04:14:00Z | 2025-01-10 04:44:00Z | 2025-01-10 20:10:00Z | 2025-01-11 19:33:00Z | 2025-01-12 18:50:30Z | 2025-01-13 11:43:00Z | 2025-01-13 22:59:00Z | 2025-01-15 00:34:00Z | 2025-01-15 17:01:30Z,2025-01-01 00:34:00Z@FLOCK 4Q-34 | 2025-01-02 00:03:30Z@Global-17 | 2025-01-02 23:27:00Z@Global-17 | 2025-01-04 08:24:30Z@Global-19 | 2025-01-04 22:13:30Z@Global-17 | 2025-01-05 21:26:00Z@Global-18 | 2025-01-06 23:58:30Z@Global-19 | 2025-01-08 00:35:00Z@FLOCK 4Q-34 | 2025-01-09 04:14:00Z@SKYSAT-C11 | 2025-01-10 04:44:00Z@Global-19 | 2025-01-10 20:10:00Z@Global-17 | 2025-01-11 19:33:00Z@Global-17 | 2025-01-12 18:50:30Z@Global-18 | 2025-01-13 11:43:00Z@Global-17 | 2025-01-13 22:59:00Z@SKYSAT-C13 | 2025-01-15 00:34:00Z@FLOCK 4Q-34 | 2025-01-15 17:01:30Z@Global-18
User2,2025-01-01|0338|-32.17544|152.14682|4,SKYSAT-C11,1,,,2025-01-05 16:16:00Z,2025-01-05 16:16:00Z@SKYSAT-C11
